,WAG,SEX,AGE,EDU,JOB,RACE,WAGP_count,WAGP_mean,Year
1419,51136.31332093384,Male,56-70,CLG,ART,WHT/MIX,846,52133.888895862656,2013
1420,31814.616296438202,Male,18-25,CLG,BUS,ASN,15,27490.993068108375,2013
1421,45579.34486031635,Male,26-35,CLG,BUS,ASN,127,50095.16590679246,2013
1422,56328.28053058599,Male,36-45,CLG,BUS,ASN,173,58724.014655266285,2013
1423,61728.1382510711,Male,46-55,CLG,BUS,ASN,160,60738.773244713295,2013
1424,70152.36760620135,Male,56-70,CLG,BUS,ASN,126,64385.25230180937,2013
1425,30161.2658411174,Male,18-25,CLG,BUS,BLK,64,29442.724179151643,2013
1426,41650.67360463465,Male,26-35,CLG,BUS,BLK,242,40325.34203360973,2013
1427,54397.02743378964,Male,36-45,CLG,BUS,BLK,365,52025.4570266911,2013
1428,56970.35078165003,Male,46-55,CLG,BUS,BLK,359,57388.59638720902,2013
1429,58566.85790477606,Male,56-70,CLG,BUS,BLK,237,56296.425557474344,2013
1430,30131.77675868772,Male,18-25,CLG,BUS,HSP/NTV,142,30982.30224851573,2013
1431,42971.0867945401,Male,26-35,CLG,BUS,HSP/NTV,583,42863.069238256765,2013
1432,54218.318643956205,Male,36-45,CLG,BUS,HSP/NTV,683,55445.85997192482,2013
1433,63102.43150227039,Male,46-55,CLG,BUS,HSP/NTV,482,61893.66750283953,2013
1434,61867.681593465226,Male,56-70,CLG,BUS,HSP/NTV,279,65590.57525142825,2013
1435,29521.305293945494,Male,18-25,CLG,BUS,WHT/MIX,578,30031.50043048308,2013
1436,47795.74614097745,Male,26-35,CLG,BUS,WHT/MIX,2873,48724.87147886323,2013
1437,65539.21906929943,Male,36-45,CLG,BUS,WHT/MIX,4427,65118.689184367,2013
1438,73398.99046038205,Male,46-55,CLG,BUS,WHT/MIX,5896,73630.9592123797,2013
1439,70815.95571530664,Male,56-70,CLG,BUS,WHT/MIX,5054,71021.30188045767,2013
1440,31783.209313289866,Male,18-25,CLG,HLC,ASN,24,29728.623558929106,2013
1441,45186.999927806384,Male,26-35,CLG,HLC,ASN,91,43288.791999394176,2013
1442,64752.67008060476,Male,36-45,CLG,HLC,ASN,76,62773.608267098076,2013
1443,63815.05517562397,Male,46-55,CLG,HLC,ASN,42,58526.36515924903,2013
1444,67249.1426573179,Male,56-70,CLG,HLC,ASN,40,63794.74026486891,2013
1445,28322.369316906854,Male,18-25,CLG,HLC,BLK,14,25786.404295299133,2013
1446,43283.77772375652,Male,26-35,CLG,HLC,BLK,79,45020.91291061061,2013
1447,44005.23613231924,Male,36-45,CLG,HLC,BLK,96,48018.23989045618,2013
1448,53776.454245579225,Male,46-55,CLG,HLC,BLK,104,54408.24513896917,2013
1449,46739.29830054988,Male,56-70,CLG,HLC,BLK,55,55151.409521678506,2013
1450,31212.234663865016,Male,18-25,CLG,HLC,HSP/NTV,62,29728.303646456337,2013
1451,42078.70395265745,Male,26-35,CLG,HLC,HSP/NTV,154,42418.38200291143,2013
1452,58124.70914188086,Male,36-45,CLG,HLC,HSP/NTV,119,55921.809861100955,2013
1453,59440.10229911256,Male,46-55,CLG,HLC,HSP/NTV,65,57735.185527201334,2013
1454,44629.44673416275,Male,56-70,CLG,HLC,HSP/NTV,47,50501.45327707427,2013
1455,29937.20593340818,Male,18-25,CLG,HLC,WHT/MIX,230,29218.200924298908,2013
1456,42997.77099927931,Male,26-35,CLG,HLC,WHT/MIX,717,42839.05214649611,2013
1457,53955.11806030754,Male,36-45,CLG,HLC,WHT/MIX,670,54364.39113425491,2013
1458,58727.1308721186,Male,46-55,CLG,HLC,WHT/MIX,666,58677.179864456935,2013
1459,54848.46654250399,Male,56-70,CLG,HLC,WHT/MIX,503,55644.26601745307,2013
1460,24122.523132558334,Male,18-25,CLG,MLT,ASN,29,22599.0399730881,2013
1461,39081.005425278476,Male,26-35,CLG,MLT,ASN,16,31945.74918380263,2013
1462,63792.1967881417,Male,36-45,CLG,MLT,ASN,8,69490.34914471909,2013
1463,60561.06522786665,Male,46-55,CLG,MLT,ASN,3,53095.35462498766,2013
1464,60736.113152382575,Male,56-70,CLG,MLT,ASN,0,1.0,2013
1465,25000.840754348403,Male,18-25,CLG,MLT,BLK,78,23617.08041618769,2013
1466,41072.63109944219,Male,26-35,CLG,MLT,BLK,64,39956.04416288505,2013
1467,58880.243971033335,Male,36-45,CLG,MLT,BLK,59,56036.988121054885,2013
1468,56593.67502659113,Male,46-55,CLG,MLT,BLK,11,68931.16611680861,2013
1469,56684.6325254986,Male,56-70,CLG,MLT,BLK,0,1.0,2013
1470,24780.812968664868,Male,18-25,CLG,MLT,HSP/NTV,114,24447.412138239135,2013
1471,39651.02378181552,Male,26-35,CLG,MLT,HSP/NTV,97,40667.603347067445,2013
1472,65997.68453761304,Male,36-45,CLG,MLT,HSP/NTV,50,57081.14912833152,2013
1473,63402.45411607397,Male,46-55,CLG,MLT,HSP/NTV,6,85360.35293578902,2013
1474,62965.965720382,Male,56-70,CLG,MLT,HSP/NTV,0,1.0,2013
1475,24501.66763642399,Male,18-25,CLG,MLT,WHT/MIX,498,25122.104460647064,2013
1476,42330.648821893854,Male,26-35,CLG,MLT,WHT/MIX,533,42964.08628290767,2013
1477,58194.958751111415,Male,36-45,CLG,MLT,WHT/MIX,263,56882.00506508957,2013
1478,66428.04932782272,Male,46-55,CLG,MLT,WHT/MIX,69,66976.54987177097,2013
1479,63265.14441832033,Male,56-70,CLG,MLT,WHT/MIX,4,65315.73930945219,2013
1480,28942.561789767133,Male,18-25,CLG,MTN,ASN,42,25362.187356013183,2013
1481,39423.45640509721,Male,26-35,CLG,MTN,ASN,130,40571.06526170082,2013
1482,48681.992437693334,Male,36-45,CLG,MTN,ASN,148,48475.65185499562,2013
1483,54488.73400902981,Male,46-55,CLG,MTN,ASN,187,54955.02524174904,2013
1484,51175.16754197609,Male,56-70,CLG,MTN,ASN,126,52060.61076669082,2013
1485,29798.31829594685,Male,18-25,CLG,MTN,BLK,98,29947.537564886326,2013
1486,38581.236945225966,Male,26-35,CLG,MTN,BLK,333,38339.167393871656,2013
1487,44784.41237025278,Male,36-45,CLG,MTN,BLK,425,44247.420083439545,2013
1488,48166.670483288835,Male,46-55,CLG,MTN,BLK,505,48488.59835131209,2013
1489,46472.71609552605,Male,56-70,CLG,MTN,BLK,261,47175.60371344834,2013
1490,27635.58169960284,Male,18-25,CLG,MTN,HSP/NTV,438,28235.54090049052,2013
1491,39149.61843735096,Male,26-35,CLG,MTN,HSP/NTV,1048,38506.755069041414,2013
1492,42470.51887720919,Male,36-45,CLG,MTN,HSP/NTV,939,43675.76686869309,2013
1493,49131.99131623462,Male,46-55,CLG,MTN,HSP/NTV,737,46737.27002907711,2013
1494,46908.38677113972,Male,56-70,CLG,MTN,HSP/NTV,365,49162.07913708411,2013
1495,30485.744806623097,Male,18-25,CLG,MTN,WHT/MIX,2231,30140.745886940593,2013
1496,44016.4128516637,Male,26-35,CLG,MTN,WHT/MIX,5488,43593.02373610601,2013
1497,50424.37586415602,Male,36-45,CLG,MTN,WHT/MIX,5313,50537.545400970776,2013
1498,53261.61795035288,Male,46-55,CLG,MTN,WHT/MIX,6138,53636.2620827942,2013
1499,53659.86861732554,Male,56-70,CLG,MTN,WHT/MIX,4358,53246.43826414424,2013
1500,24933.02375377852,Male,18-25,CLG,PRD,ASN,28,23613.069062854396,2013
1501,34286.464828713404,Male,26-35,CLG,PRD,ASN,92,34845.6397480186,2013
1502,45911.98287377723,Male,36-45,CLG,PRD,ASN,153,43221.87328577442,2013
1503,44140.66399248604,Male,46-55,CLG,PRD,ASN,204,43275.24506347458,2013
1504,43502.6291947518,Male,56-70,CLG,PRD,ASN,125,42787.40069599042,2013
1505,27424.029872106625,Male,18-25,CLG,PRD,BLK,90,25510.944487059787,2013
1506,31108.689711270268,Male,26-35,CLG,PRD,BLK,294,31825.967730776378,2013
1507,39298.23378355746,Male,36-45,CLG,PRD,BLK,358,39044.2495516525,2013
1508,44424.08966581565,Male,46-55,CLG,PRD,BLK,386,43645.3207833953,2013
1509,47028.467502538195,Male,56-70,CLG,PRD,BLK,249,45486.10573319602,2013
1510,24053.28101446241,Male,18-25,CLG,PRD,HSP/NTV,244,25169.89059737618,2013
1511,35526.12337546616,Male,26-35,CLG,PRD,HSP/NTV,459,35471.20164770135,2013
1512,41154.95122445649,Male,36-45,CLG,PRD,HSP/NTV,429,40605.81939774043,2013
1513,43346.08638463673,Male,46-55,CLG,PRD,HSP/NTV,409,44140.19773295696,2013
1514,42853.29793072981,Male,56-70,CLG,PRD,HSP/NTV,273,44116.17070841192,2013
1515,29169.594745150407,Male,18-25,CLG,PRD,WHT/MIX,1074,29147.351940922283,2013
1516,39348.184265838965,Male,26-35,CLG,PRD,WHT/MIX,2627,39643.96730701692,2013
1517,47055.04505929679,Male,36-45,CLG,PRD,WHT/MIX,2841,47026.38525573543,2013
1518,50717.48941065,Male,46-55,CLG,PRD,WHT/MIX,3560,51292.411476178124,2013
1519,51433.293640674136,Male,56-70,CLG,PRD,WHT/MIX,2765,50351.55198446761,2013
1520,26541.055876747763,Male,18-25,CLG,SAL,ASN,94,25547.220679995655,2013
1521,34187.125444716745,Male,26-35,CLG,SAL,ASN,304,33511.81142033883,2013
1522,44181.998350609276,Male,36-45,CLG,SAL,ASN,327,43932.33932001713,2013
1523,41969.82170075919,Male,46-55,CLG,SAL,ASN,328,43427.53699365954,2013
1524,42951.529961059605,Male,56-70,CLG,SAL,ASN,235,42222.65765459955,2013
1525,22715.810283727787,Male,18-25,CLG,SAL,BLK,354,23130.42401352954,2013
1526,31255.52244301091,Male,26-35,CLG,SAL,BLK,726,31209.52221526967,2013
1527,40065.5130539271,Male,36-45,CLG,SAL,BLK,637,39218.83979383982,2013
1528,43390.287206734174,Male,46-55,CLG,SAL,BLK,628,43096.779002876145,2013
1529,43315.88704841703,Male,56-70,CLG,SAL,BLK,451,43533.816790873396,2013
1530,23643.116547589674,Male,18-25,CLG,SAL,HSP/NTV,679,23613.370423142966,2013
1531,35029.63694922322,Male,26-35,CLG,SAL,HSP/NTV,1195,34050.17192446424,2013
1532,42696.18584066754,Male,36-45,CLG,SAL,HSP/NTV,946,42663.86507521971,2013
1533,48008.54459532841,Male,46-55,CLG,SAL,HSP/NTV,744,47063.480659623405,2013
1534,45999.65972552976,Male,56-70,CLG,SAL,HSP/NTV,406,44760.821746305024,2013
1535,24687.635431348597,Male,18-25,CLG,SAL,WHT/MIX,1873,25028.644069668655,2013
1536,37066.58038027565,Male,26-35,CLG,SAL,WHT/MIX,4520,37124.2219533181,2013
1537,49657.77597081683,Male,36-45,CLG,SAL,WHT/MIX,4711,49856.13535233956,2013
1538,53596.949536411375,Male,46-55,CLG,SAL,WHT/MIX,5991,53473.249819203025,2013
1539,52364.399732896,Male,56-70,CLG,SAL,WHT/MIX,5779,51708.80926201513,2013
1540,32753.556987154552,Male,18-25,CLG,SCI,ASN,22,34588.8212111605,2013
1541,51805.65811488672,Male,26-35,CLG,SCI,ASN,120,55126.770753365636,2013
1542,67259.32664095591,Male,36-45,CLG,SCI,ASN,168,66079.97828672762,2013
1543,67588.30441056781,Male,46-55,CLG,SCI,ASN,143,67230.1239087046,2013
1544,54688.44345156658,Male,56-70,CLG,SCI,ASN,70,59482.402156585864,2013
1545,32172.49343545927,Male,18-25,CLG,SCI,BLK,35,35203.49074926555,2013
1546,44390.59321043497,Male,26-35,CLG,SCI,BLK,151,46134.11120690702,2013
1547,58924.31380822859,Male,36-45,CLG,SCI,BLK,210,58536.31796083632,2013
1548,62612.58963911838,Male,46-55,CLG,SCI,BLK,239,61619.01986766067,2013
1549,66319.49999161759,Male,56-70,CLG,SCI,BLK,113,64590.28582345105,2013
1550,32640.39222758958,Male,18-25,CLG,SCI,HSP/NTV,76,32541.672206256273,2013
1551,47459.349754257804,Male,26-35,CLG,SCI,HSP/NTV,304,48811.30907994137,2013
1552,56268.76053257166,Male,36-45,CLG,SCI,HSP/NTV,305,56697.50589413979,2013
1553,58221.4418069287,Male,46-55,CLG,SCI,HSP/NTV,280,60462.79961483606,2013
1554,65873.69473956648,Male,56-70,CLG,SCI,HSP/NTV,119,63777.858095441916,2013
1555,33692.869281077015,Male,18-25,CLG,SCI,WHT/MIX,510,33255.226959513755,2013
1556,49877.37584057718,Male,26-35,CLG,SCI,WHT/MIX,2047,49104.66830248856,2013
1557,64874.44949957797,Male,36-45,CLG,SCI,WHT/MIX,2512,65108.983305803136,2013
1558,70828.55574783805,Male,46-55,CLG,SCI,WHT/MIX,2826,70022.51041835606,2013
1559,70217.9398072982,Male,56-70,CLG,SCI,WHT/MIX,2220,69604.2335155631,2013
1560,22802.50970115751,Male,18-25,CLG,SVC,ASN,82,23121.22764143988,2013
1561,32699.985223236134,Male,26-35,CLG,SVC,ASN,199,32843.82200358966,2013
1562,36527.38637541745,Male,36-45,CLG,SVC,ASN,208,36738.41939571822,2013
1563,38870.954412464795,Male,46-55,CLG,SVC,ASN,165,36168.73318368058,2013
1564,35040.061454451454,Male,56-70,CLG,SVC,ASN,139,35203.51895302527,2013
1565,22335.728161717794,Male,18-25,CLG,SVC,BLK,283,22376.05576642899,2013
1566,29871.669029574357,Male,26-35,CLG,SVC,BLK,607,29786.98973656411,2013
1567,35925.34387098411,Male,36-45,CLG,SVC,BLK,622,36231.80929509107,2013
1568,40183.07629748213,Male,46-55,CLG,SVC,BLK,691,39192.05568594737,2013
1569,34590.286380577505,Male,56-70,CLG,SVC,BLK,479,34906.40276913808,2013
1570,23417.832178627188,Male,18-25,CLG,SVC,HSP/NTV,530,23364.583021079372,2013
1571,34316.69221972027,Male,26-35,CLG,SVC,HSP/NTV,1008,33924.693739969975,2013
1572,40318.53436012884,Male,36-45,CLG,SVC,HSP/NTV,897,41221.73671806355,2013
1573,41543.10685662403,Male,46-55,CLG,SVC,HSP/NTV,665,41668.6735643169,2013
1574,36115.33220661651,Male,56-70,CLG,SVC,HSP/NTV,356,36013.45094061203,2013
1575,24491.054013222434,Male,18-25,CLG,SVC,WHT/MIX,1724,24517.495271674365,2013
1576,37129.91840593106,Male,26-35,CLG,SVC,WHT/MIX,3959,36697.95997085922,2013
1577,47187.844330834196,Male,36-45,CLG,SVC,WHT/MIX,3722,47755.46195241067,2013
1578,50891.257389235245,Male,46-55,CLG,SVC,WHT/MIX,3463,50262.01021470001,2013
1579,42060.312845824286,Male,56-70,CLG,SVC,WHT/MIX,2392,41529.201868039876,2013
1580,24060.85169791017,Male,18-25,CLG,TRP,ASN,16,26785.163824783,2013
1581,28340.48144773593,Male,26-35,CLG,TRP,ASN,67,29054.464400320536,2013
1582,42368.75777117156,Male,36-45,CLG,TRP,ASN,95,39229.16222254952,2013
1583,36439.17522376765,Male,46-55,CLG,TRP,ASN,77,41005.223985339355,2013
1584,37040.664658127804,Male,56-70,CLG,TRP,ASN,59,39037.71421810092,2013
1585,23894.72067775803,Male,18-25,CLG,TRP,BLK,159,24501.384252115327,2013
1586,33144.9536447787,Male,26-35,CLG,TRP,BLK,372,32624.822699732267,2013
1587,41259.59342946468,Male,36-45,CLG,TRP,BLK,508,39421.92192052164,2013
1588,41232.09806572306,Male,46-55,CLG,TRP,BLK,560,41665.66421266018,2013
1589,43057.659861029286,Male,56-70,CLG,TRP,BLK,358,41501.22039206934,2013
1590,24283.75697621078,Male,18-25,CLG,TRP,HSP/NTV,277,23813.952462345067,2013
1591,33856.847298207074,Male,26-35,CLG,TRP,HSP/NTV,468,35167.77548101221,2013
1592,41174.94982926,Male,36-45,CLG,TRP,HSP/NTV,433,40669.192559745454,2013
1593,39699.47486339231,Male,46-55,CLG,TRP,HSP/NTV,394,39685.74705790258,2013
1594,42763.09099745691,Male,56-70,CLG,TRP,HSP/NTV,245,39389.838795809075,2013
1595,25821.628838831097,Male,18-25,CLG,TRP,WHT/MIX,831,25740.38963354736,2013
1596,37390.53460649617,Male,26-35,CLG,TRP,WHT/MIX,1818,37867.817349793266,2013
1597,45168.27065844483,Male,36-45,CLG,TRP,WHT/MIX,2123,44744.19559912165,2013
1598,46849.02685495072,Male,46-55,CLG,TRP,WHT/MIX,2544,46601.32544320957,2013
1599,42441.630925263315,Male,56-70,CLG,TRP,WHT/MIX,2222,42843.595410037386,2013
1600,91943.3005271572,Male,18-25,DR+,ART,ASN,0,1.0,2013
1601,57838.15533267917,Male,26-35,DR+,ART,ASN,175,58488.79201384857,2013
1602,76709.11229659869,Male,36-45,DR+,ART,ASN,212,79108.92368976586,2013
1603,90992.5345975098,Male,46-55,DR+,ART,ASN,152,93168.06012084195,2013
1604,96060.90059829896,Male,56-70,DR+,ART,ASN,123,96972.99761538996,2013
1605,84815.44034036373,Male,18-25,DR+,ART,BLK,0,1.0,2013
1606,53840.01180164747,Male,26-35,DR+,ART,BLK,43,55012.15187902162,2013
1607,75586.07570915861,Male,36-45,DR+,ART,BLK,71,78505.3777077969,2013
1608,95043.33456024494,Male,46-55,DR+,ART,BLK,89,86080.94801182058,2013
1609,78502.45629526481,Male,56-70,DR+,ART,BLK,106,79581.33303727249,2013
1610,85279.34908564734,Male,18-25,DR+,ART,HSP/NTV,1,39999.99999999997,2013
1611,73432.70676702131,Male,26-35,DR+,ART,HSP/NTV,98,66971.33208124954,2013
1612,72143.56614265541,Male,36-45,DR+,ART,HSP/NTV,132,82718.99105091771,2013
1613,82559.41395582535,Male,46-55,DR+,ART,HSP/NTV,110,89916.15655118658,2013
1614,97237.86216565555,Male,56-70,DR+,ART,HSP/NTV,85,91477.32040664305,2013
1615,100239.53857907005,Male,18-25,DR+,ART,WHT/MIX,13,47812.11499374896,2013
1616,74667.81482600392,Male,26-35,DR+,ART,WHT/MIX,1343,75788.94795579601,2013
1617,94627.82885249496,Male,36-45,DR+,ART,WHT/MIX,1702,94820.78129465968,2013
1618,105015.26789338395,Male,46-55,DR+,ART,WHT/MIX,1884,104690.48281153031,2013
1619,101415.10138549727,Male,56-70,DR+,ART,WHT/MIX,2850,100877.38408347502,2013
1620,74616.21820338994,Male,18-25,DR+,BUS,ASN,2,40620.19202317979,2013
1621,94156.77952095425,Male,26-35,DR+,BUS,ASN,55,89291.59848763703,2013
1622,104146.0949473981,Male,36-45,DR+,BUS,ASN,122,116057.03865295704,2013
1623,119238.62442735373,Male,46-55,DR+,BUS,ASN,124,117008.75258845316,2013
1624,100811.01532749731,Male,56-70,DR+,BUS,ASN,83,99676.09555942951,2013
1625,71701.80196301962,Male,18-25,DR+,BUS,BLK,0,1.0,2013
1626,78289.64769145162,Male,26-35,DR+,BUS,BLK,19,76681.34394101861,2013
1627,96962.77712349345,Male,36-45,DR+,BUS,BLK,40,98933.27949663119,2013
1628,104352.090772082,Male,46-55,DR+,BUS,BLK,42,79470.7063773574,2013
1629,102005.14827925195,Male,56-70,DR+,BUS,BLK,48,103682.68134896536,2013
1630,66777.55721380872,Male,18-25,DR+,BUS,HSP/NTV,1,20199.999999999996,2013
1631,78737.18819287328,Male,26-35,DR+,BUS,HSP/NTV,20,59252.3647371322,2013
1632,83420.88751895264,Male,36-45,DR+,BUS,HSP/NTV,64,93255.89037990823,2013
1633,102107.26588237751,Male,46-55,DR+,BUS,HSP/NTV,70,95784.11816215097,2013
1634,96812.0283619306,Male,56-70,DR+,BUS,HSP/NTV,48,102512.56225777927,2013
1635,81734.55016799146,Male,18-25,DR+,BUS,WHT/MIX,6,39941.10328517977,2013
1636,79125.17841969735,Male,26-35,DR+,BUS,WHT/MIX,329,78180.65090935465,2013
1637,111288.29111476909,Male,36-45,DR+,BUS,WHT/MIX,632,111748.73588930511,2013
1638,120910.71082464428,Male,46-55,DR+,BUS,WHT/MIX,858,124278.06504846197,2013
1639,122590.17810028695,Male,56-70,DR+,BUS,WHT/MIX,1176,123044.53608350226,2013
1640,138893.43425516563,Male,18-25,DR+,HLC,ASN,6,58814.4878840071,2013
1641,83008.27881841923,Male,26-35,DR+,HLC,ASN,280,80574.31199204725,2013
1642,143810.87476925927,Male,36-45,DR+,HLC,ASN,283,144719.7857383919,2013
1643,173147.7937967703,Male,46-55,DR+,HLC,ASN,173,169158.2256601561,2013
1644,145196.0630797703,Male,56-70,DR+,HLC,ASN,162,153956.06978564043,2013
1645,136047.54905316504,Male,18-25,DR+,HLC,BLK,1,39999.99999999997,2013
1646,68176.44439870951,Male,26-35,DR+,HLC,BLK,35,76615.20231880587,2013
1647,130918.10631909689,Male,36-45,DR+,HLC,BLK,60,137153.67644488308,2013
1648,155823.57896414504,Male,46-55,DR+,HLC,BLK,56,148129.47197185512,2013
1649,140041.42160622284,Male,56-70,DR+,HLC,BLK,56,152015.73084771176,2013
1650,133494.8799951301,Male,18-25,DR+,HLC,HSP/NTV,2,47180.50444834179,2013
1651,76891.16134857405,Male,26-35,DR+,HLC,HSP/NTV,78,82037.0468611227,2013
1652,142021.43874173166,Male,36-45,DR+,HLC,HSP/NTV,84,130752.44540786679,2013
1653,142028.99098835088,Male,46-55,DR+,HLC,HSP/NTV,97,151398.70999370533,2013
1654,135857.45628208076,Male,56-70,DR+,HLC,HSP/NTV,89,151802.71451855864,2013
1655,161073.8805989059,Male,18-25,DR+,HLC,WHT/MIX,15,63182.674319085665,2013
1656,84388.18487177812,Male,26-35,DR+,HLC,WHT/MIX,943,83199.84503006404,2013
1657,161901.62850347755,Male,36-45,DR+,HLC,WHT/MIX,1073,164168.43184811482,2013
1658,173665.57277157725,Male,46-55,DR+,HLC,WHT/MIX,1173,172757.8078071606,2013
1659,164284.32101829787,Male,56-70,DR+,HLC,WHT/MIX,1538,163861.64523799712,2013
1660,56484.808599080265,Male,18-25,DR+,MLT,ASN,0,1.0,2013
1661,57208.799444500204,Male,26-35,DR+,MLT,ASN,0,1.0,2013
1662,68922.97674119339,Male,36-45,DR+,MLT,ASN,1,60000.00000000002,2013
1663,57283.781689691205,Male,46-55,DR+,MLT,ASN,0,1.0,2013
1664,56941.548480176316,Male,56-70,DR+,MLT,ASN,0,1.0,2013
1665,43462.095959684295,Male,18-25,DR+,MLT,BLK,0,1.0,2013
1666,51747.13622974622,Male,26-35,DR+,MLT,BLK,0,1.0,2013
1667,51124.98992651737,Male,36-45,DR+,MLT,BLK,2,81424.81194328915,2013
1668,45833.46213882997,Male,46-55,DR+,MLT,BLK,0,1.0,2013
1669,44600.84142833295,Male,56-70,DR+,MLT,BLK,0,1.0,2013
1670,39261.51576275944,Male,18-25,DR+,MLT,HSP/NTV,0,1.0,2013
1671,53477.51135881341,Male,26-35,DR+,MLT,HSP/NTV,2,168522.99546352695,2013
1672,51885.4498266465,Male,36-45,DR+,MLT,HSP/NTV,0,1.0,2013
1673,39865.580614377795,Male,46-55,DR+,MLT,HSP/NTV,2,101587.40079360234,2013
1674,40658.16517278584,Male,56-70,DR+,MLT,HSP/NTV,0,1.0,2013
1675,84778.49885503647,Male,18-25,DR+,MLT,WHT/MIX,0,1.0,2013
1676,53957.181583784724,Male,26-35,DR+,MLT,WHT/MIX,13,46124.55893565832,2013
1677,89018.20257430112,Male,36-45,DR+,MLT,WHT/MIX,8,69279.85617471264,2013
1678,84251.93141190281,Male,46-55,DR+,MLT,WHT/MIX,10,107452.13575030726,2013
1679,86480.93108474047,Male,56-70,DR+,MLT,WHT/MIX,0,1.0,2013
1680,52483.86746731839,Male,18-25,DR+,MTN,ASN,0,1.0,2013
1681,57208.799444500204,Male,26-35,DR+,MTN,ASN,3,74313.73977781025,2013
1682,60335.910070828475,Male,36-45,DR+,MTN,ASN,4,44634.45895164488,2013
1683,53406.72072938853,Male,46-55,DR+,MTN,ASN,2,112960.1699715435,2013
1684,52162.26136124364,Male,56-70,DR+,MTN,ASN,4,63838.29734290916,2013
1685,42859.2482060578,Male,18-25,DR+,MTN,BLK,0,1.0,2013
1686,51747.13622974622,Male,26-35,DR+,MTN,BLK,2,67082.03932499369,2013
1687,49605.443454669,Male,36-45,DR+,MTN,BLK,1,50000.00000000001,2013
1688,45060.52168654736,Male,46-55,DR+,MTN,BLK,3,41383.862645716836,2013
1689,43490.705651651704,Male,56-70,DR+,MTN,BLK,3,39148.67641168863,2013
1690,39081.85780222682,Male,18-25,DR+,MTN,HSP/NTV,0,1.0,2013
1691,53477.51135881341,Male,26-35,DR+,MTN,HSP/NTV,4,38458.02836567289,2013
1692,50140.30393249335,Male,36-45,DR+,MTN,HSP/NTV,11,32595.062316996336,2013
1693,39884.04731559218,Male,46-55,DR+,MTN,HSP/NTV,8,41529.600722890435,2013
1694,39994.75445989094,Male,56-70,DR+,MTN,HSP/NTV,6,33590.198173584555,2013
1695,56298.60154564666,Male,18-25,DR+,MTN,WHT/MIX,1,25999.999999999985,2013
1696,53957.181583784724,Male,26-35,DR+,MTN,WHT/MIX,10,35154.74522091162,2013
1697,59066.29720205987,Male,36-45,DR+,MTN,WHT/MIX,22,57943.17638616189,2013
1698,56959.081023138126,Male,46-55,DR+,MTN,WHT/MIX,18,70286.50057658266,2013
1699,55961.62060222043,Male,56-70,DR+,MTN,WHT/MIX,30,57711.78803509477,2013
1700,55677.9002537804,Male,18-25,DR+,PRD,ASN,1,31000.000000000022,2013
1701,57208.799444500204,Male,26-35,DR+,PRD,ASN,1,130000.00000000006,2013
1702,68709.85366308998,Male,36-45,DR+,PRD,ASN,5,113108.5305350306,2013
1703,56514.15704847625,Male,46-55,DR+,PRD,ASN,9,82376.14509049906,2013
1704,56101.74290699533,Male,56-70,DR+,PRD,ASN,4,100941.13054488889,2013
1705,42980.446760180275,Male,18-25,DR+,PRD,BLK,1,15500.00000000001,2013
1706,51747.13622974622,Male,26-35,DR+,PRD,BLK,0,1.0,2013
1707,51034.33952799444,Male,36-45,DR+,PRD,BLK,2,29983.32870112994,2013
1708,45268.340483673586,Male,46-55,DR+,PRD,BLK,5,37886.75228695873,2013
1709,44170.24508133294,Male,56-70,DR+,PRD,BLK,2,47696.96007084727,2013
